Customer ID,Age,Gender,Item Purchased,Category,purchase amount(INR),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
2172,39,Male,Shorts,Clothing,8330,Haryana,M,Yellow,Summer,4.6,No,Store Pickup,No,No,9,Cash,Fortnightly
2173,28,Male,Skirt,Clothing,7565,Karnataka,S,Lavender,Fall,2.8,No,Store Pickup,No,No,6,Google Pay,Fortnightly
2174,23,Male,Gloves,Accessories,8245,Gujarat,S,Cyan,Summer,5,No,2-Day Shipping,No,No,36,PhonePe,Quarterly
2175,42,Male,Backpack,Accessories,4165,Colorado,S,Olive,Spring,2.9,No,Store Pickup,No,No,1,Cash,Annually
2176,68,Male,Dress,Clothing,4250,Nebraska,M,Silver,Spring,3.3,No,Free Shipping,No,No,48,Credit Card,Fortnightly
2177,24,Male,Belt,Accessories,7735,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,No,44,Debit Card,Quarterly
2178,24,Male,Gloves,Accessories,7905,Maharastra,XL,Green,Winter,3,No,Express,No,No,9,Google Pay,Bi-Weekly
2179,21,Male,Jewelry,Accessories,8330,Tamil Nadu,M,Gold,Summer,4.7,No,Standard,No,No,32,PhonePe,Annually
2180,49,Male,Socks,Clothing,6970,Gujarat,L,Lavender,Fall,2.9,No,Next Day Air,No,No,14,Google Pay,Monthly
2181,41,Male,Coat,Outerwear,3145,Connecticut,M,Yellow,Summer,4.1,No,Store Pickup,No,No,43,Cash,Quarterly
2182,22,Male,Handbag,Accessories,5355,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,No,32,Net Banking,Bi-Weekly
2183,42,Male,Blouse,Clothing,8415,New Mexico,M,Maroon,Winter,2.7,No,Store Pickup,No,No,26,PhonePe,Bi-Weekly
2184,30,Male,Shorts,Clothing,3145,Kansas,M,Maroon,Spring,4.7,No,Store Pickup,No,No,2,Cash,Monthly
2185,38,Male,Shoes,Footwear,2890,West Bengal,S,Gold,Spring,3.2,No,Free Shipping,No,No,16,Google Pay,Every 3 Months
2186,40,Male,Shorts,Clothing,2720,North Carolina,M,Violet,Winter,2.5,No,Express,No,No,50,Debit Card,Every 3 Months
2187,55,Male,Sandals,Footwear,1955,New Mexico,XL,Teal,Winter,4.3,No,Next Day Air,No,No,6,Google Pay,Every 3 Months
2188,37,Male,Blouse,Clothing,6630,Idaho,M,Violet,Spring,4.4,No,Free Shipping,No,No,20,Google Pay,Annually
2189,41,Male,Coat,Outerwear,4590,Andhra Pradesh,M,Brown,Winter,4.7,No,Next Day Air,No,No,9,Credit Card,Weekly
2190,38,Male,Blouse,Clothing,7990,Wisconsin,XL,Brown,Fall,4,No,Express,No,No,47,Credit Card,Bi-Weekly
2191,42,Male,Belt,Accessories,6375,Alaska,S,Maroon,Spring,4.6,No,Express,No,No,33,Credit Card,Annually
2192,26,Male,Blouse,Clothing,5865,Pennsylvania,S,Maroon,Summer,3.8,No,Next Day Air,No,No,46,Cash,Bi-Weekly
2193,41,Male,Scarf,Accessories,2975,Kerala,L,Yellow,Winter,3.2,No,Next Day Air,No,No,9,Credit Card,Monthly
2194,27,Male,Shirt,Clothing,6630,Andhra Pradesh,L,Turquoise,Spring,5,No,Express,No,No,8,Google Pay,Monthly
2195,61,Male,Socks,Clothing,2465,Karnataka,M,Silver,Summer,3.5,No,Standard,No,No,48,Net Banking,Quarterly
2196,58,Male,Jeans,Clothing,5270,New York,M,Brown,Fall,3.7,No,Next Day Air,No,No,2,Cash,Monthly
2197,25,Male,Dress,Clothing,4930,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,No,31,Google Pay,Weekly
2198,33,Male,Boots,Footwear,7480,Pennsylvania,M,Indigo,Summer,3.7,No,2-Day Shipping,No,No,40,PhonePe,Monthly
2199,57,Male,Scarf,Accessories,6800,New York,L,Turquoise,Summer,3.5,No,Free Shipping,No,No,35,PhonePe,Monthly
2200,39,Male,Scarf,Accessories,3995,North Carolina,M,Maroon,Summer,4.9,No,Store Pickup,No,No,40,Debit Card,Monthly
2201,60,Male,Gloves,Accessories,4335,Kerala,L,Charcoal,Summer,4.7,No,Next Day Air,No,No,27,Debit Card,Every 3 Months
2202,39,Male,Pants,Clothing,2125,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,No,10,PhonePe,Annually
2203,42,Male,Dress,Clothing,3060,Alabama,M,Red,Summer,4.3,No,Next Day Air,No,No,23,Credit Card,Weekly
2204,53,Male,Dress,Clothing,6715,Karnataka,M,Indigo,Winter,3.1,No,Free Shipping,No,No,32,Cash,Quarterly
2205,20,Male,Jeans,Clothing,3485,Tamil Nadu,S,Lavender,Winter,3.4,No,2-Day Shipping,No,No,6,Debit Card,Monthly
2206,46,Male,Sweater,Clothing,5780,North Dakota,XL,Red,Fall,2.7,No,Express,No,No,27,Google Pay,Weekly
2207,46,Male,Sandals,Footwear,4335,Bihar,L,Green,Spring,2.6,No,Store Pickup,No,No,25,Net Banking,Fortnightly
2208,69,Male,Handbag,Accessories,3230,New Mexico,M,Gray,Fall,2.9,No,Next Day Air,No,No,11,Credit Card,Annually
2209,28,Male,Scarf,Accessories,3910,Colorado,XL,Violet,Summer,2.7,No,2-Day Shipping,No,No,23,Google Pay,Monthly
2210,42,Male,Sandals,Footwear,1700,Utah,XL,Beige,Summer,4.5,No,2-Day Shipping,No,No,44,Net Banking,Quarterly
2211,30,Male,Sunglasses,Accessories,2125,Kerala,M,Orange,Summer,3.1,No,Store Pickup,No,No,35,Google Pay,Fortnightly
2212,50,Male,Sweater,Clothing,7565,Andhra Pradesh,L,Purple,Winter,3.2,No,Free Shipping,No,No,45,Debit Card,Every 3 Months
2213,59,Male,Pants,Clothing,6545,Nebraska,M,Brown,Winter,3.3,No,Next Day Air,No,No,22,Net Banking,Quarterly
2214,54,Male,Hat,Accessories,7990,Hawaii,M,Maroon,Fall,2.9,No,Express,No,No,18,Debit Card,Quarterly
2215,50,Male,Belt,Accessories,8500,Idaho,L,Gold,Fall,4.1,No,Standard,No,No,20,Debit Card,Weekly
2216,25,Male,Sandals,Footwear,8160,Kerala,M,Indigo,Winter,2.7,No,Express,No,No,28,Credit Card,Fortnightly
2217,41,Male,Pants,Clothing,3060,Vermont,XL,Silver,Winter,4,No,Store Pickup,No,No,15,PhonePe,Bi-Weekly
2218,35,Male,Jewelry,Accessories,2295,Indiana,XL,Red,Fall,2.6,No,Store Pickup,No,No,42,Net Banking,Fortnightly
2219,67,Male,Sunglasses,Accessories,5695,Idaho,M,Magenta,Winter,3.5,No,Store Pickup,No,No,20,Debit Card,Quarterly
2220,33,Male,Blouse,Clothing,7735,Minnesota,S,Purple,Fall,2.8,No,Store Pickup,No,No,16,Net Banking,Fortnightly
2221,19,Male,Belt,Accessories,5270,Kerala,XL,Beige,Fall,4.5,No,Store Pickup,No,No,47,Cash,Annually
2222,25,Male,Shorts,Clothing,7480,Kansas,XL,White,Fall,3,No,Free Shipping,No,No,34,Credit Card,Annually
2223,32,Male,Pants,Clothing,5610,Georgia,M,Teal,Summer,4.4,No,Store Pickup,No,No,30,Credit Card,Weekly
2224,30,Male,Sandals,Footwear,5525,Kansas,M,Gray,Fall,4.7,No,Next Day Air,No,No,5,Google Pay,Quarterly
2225,18,Male,Gloves,Accessories,2125,Nebraska,L,Charcoal,Winter,4.3,No,Standard,No,No,38,Cash,Quarterly
2226,38,Male,Belt,Accessories,5440,Washington,S,Olive,Spring,4.8,No,Free Shipping,No,No,18,Credit Card,Annually
2227,22,Male,Shirt,Clothing,6120,Haryana,L,Blue,Spring,4.8,No,Store Pickup,No,No,28,Cash,Annually
2228,40,Male,Scarf,Accessories,6290,Washington,S,Gray,Summer,4.4,No,Next Day Air,No,No,42,Credit Card,Fortnightly
2229,54,Male,Gloves,Accessories,4250,Kansas,M,Green,Fall,3.7,No,Free Shipping,No,No,5,Credit Card,Weekly
2230,70,Male,Pants,Clothing,8245,Minnesota,M,Silver,Fall,3.9,No,Express,No,No,50,PhonePe,Monthly
2231,52,Male,Sneakers,Footwear,3060,Colorado,S,Teal,Spring,3.8,No,Express,No,No,33,PhonePe,Fortnightly
2232,34,Male,Jacket,Outerwear,4165,Utah,M,Beige,Fall,4.1,No,Store Pickup,No,No,1,Credit Card,Weekly
2233,65,Male,Shoes,Footwear,5440,North Carolina,L,Lavender,Spring,4,No,Store Pickup,No,No,14,Cash,Fortnightly
2234,38,Male,Blouse,Clothing,2635,Tamil Nadu,XL,Gray,Summer,4.5,No,Express,No,No,48,Credit Card,Monthly
2235,35,Male,Boots,Footwear,5610,New Hampshire,S,Yellow,Winter,4,No,Express,No,No,26,Cash,Weekly
2236,40,Male,Socks,Clothing,6970,Bihar,M,Gray,Spring,4.5,No,2-Day Shipping,No,No,44,Credit Card,Annually
2237,23,Male,T-shirt,Clothing,7480,Punjab,M,Yellow,Winter,2.7,No,Standard,No,No,18,Debit Card,Fortnightly
2238,45,Male,Sandals,Footwear,2890,Alabama,S,Black,Summer,3.8,No,Next Day Air,No,No,31,PhonePe,Every 3 Months
2239,40,Male,Sneakers,Footwear,7140,Tamil Nadu,L,Beige,Winter,3.8,No,Standard,No,No,18,Debit Card,Weekly
2240,42,Male,Jewelry,Accessories,8160,Alabama,L,Indigo,Summer,3.8,No,2-Day Shipping,No,No,41,Credit Card,Every 3 Months
2241,57,Male,Sandals,Footwear,6035,Andhra Pradesh,L,Green,Winter,4.3,No,Next Day Air,No,No,18,Debit Card,Every 3 Months
2242,18,Male,Jacket,Outerwear,6545,Maryland,M,Purple,Summer,3.5,No,Free Shipping,No,No,3,Net Banking,Bi-Weekly
2243,18,Male,Skirt,Clothing,5610,West Bengal,M,Orange,Spring,3.8,No,Next Day Air,No,No,5,Credit Card,Bi-Weekly
2244,56,Male,Shirt,Clothing,1785,Telangana,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually
2245,35,Male,Shorts,Clothing,3145,South Carolina,M,Gold,Summer,4.8,No,2-Day Shipping,No,No,22,Google Pay,Annually
2246,49,Male,Socks,Clothing,7650,Gujarat,L,Gray,Fall,4.9,No,Free Shipping,No,No,45,Google Pay,Fortnightly
2247,49,Male,Jacket,Outerwear,8160,Hawaii,M,Cyan,Fall,4.3,No,Store Pickup,No,No,39,Google Pay,Every 3 Months
2248,34,Male,Jewelry,Accessories,3145,Tamil Nadu,L,Teal,Summer,4.4,No,Next Day Air,No,No,18,PhonePe,Annually
2249,63,Male,T-shirt,Clothing,5610,Karnataka,M,Violet,Winter,3.4,No,Free Shipping,No,No,19,Google Pay,Fortnightly
2250,42,Male,Gloves,Accessories,3825,Kerala,XL,Indigo,Spring,4.3,No,Next Day Air,No,No,29,Debit Card,Weekly
2251,41,Male,Shoes,Footwear,7565,Colorado,L,Pink,Summer,4.6,No,Store Pickup,No,No,19,Credit Card,Weekly
2252,26,Male,Shoes,Footwear,7990,Kerala,L,Gold,Fall,3.8,No,Free Shipping,No,No,22,Debit Card,Monthly
2253,48,Male,Shoes,Footwear,8160,Nebraska,S,Maroon,Summer,3.9,No,Express,No,No,21,Net Banking,Annually
2254,62,Male,Hoodie,Clothing,2635,Odisha,M,Brown,Spring,2.6,No,Store Pickup,No,No,22,Google Pay,Monthly
2255,24,Male,Belt,Accessories,6715,North Dakota,M,Gold,Winter,4.2,No,Store Pickup,No,No,44,Google Pay,Every 3 Months
2256,48,Male,Coat,Outerwear,3315,Michigan,L,Teal,Spring,4.6,No,Store Pickup,No,No,42,Net Banking,Quarterly
2257,31,Male,Blouse,Clothing,1870,Andhra Pradesh,M,Turquoise,Fall,5,No,Standard,No,No,33,Credit Card,Quarterly
2258,41,Male,Skirt,Clothing,2720,Tennessee,L,Olive,Fall,4.2,No,Standard,No,No,6,Net Banking,Annually
2259,24,Male,T-shirt,Clothing,6035,Ohio,L,Cyan,Winter,4.3,No,Store Pickup,No,No,44,Credit Card,Every 3 Months
2260,60,Male,Jeans,Clothing,8160,Tamil Nadu,XL,Beige,Spring,3.3,No,Free Shipping,No,No,24,Cash,Annually
2261,38,Male,Scarf,Accessories,6970,Haryana,M,Blue,Fall,4.9,No,Express,No,No,16,Google Pay,Quarterly
2262,58,Male,Backpack,Accessories,6460,South Carolina,L,Gold,Spring,4.4,No,Standard,No,No,12,Net Banking,Fortnightly
2263,53,Male,Backpack,Accessories,1870,Arizona,M,Green,Winter,3.1,No,2-Day Shipping,No,No,50,Google Pay,Monthly
2264,44,Male,Scarf,Accessories,3400,Indiana,XL,Green,Winter,3.5,No,Store Pickup,No,No,42,Cash,Quarterly
2265,51,Male,Hat,Accessories,7820,North Dakota,M,Turquoise,Summer,3.9,No,2-Day Shipping,No,No,50,Google Pay,Monthly
2266,36,Male,Coat,Outerwear,7990,Maharastra,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,Google Pay,Quarterly
2267,20,Male,Dress,Clothing,3740,Haryana,M,Yellow,Fall,4.3,No,Store Pickup,No,No,32,Debit Card,Weekly
2268,32,Male,Gloves,Accessories,4165,Karnataka,S,Blue,Spring,3.8,No,Express,No,No,37,PhonePe,Weekly
2269,66,Male,Sweater,Clothing,2210,Georgia,L,Charcoal,Spring,2.7,No,2-Day Shipping,No,No,15,Net Banking,Monthly
2270,49,Male,Skirt,Clothing,3230,Karnataka,M,Yellow,Fall,4.4,No,Store Pickup,No,No,27,Credit Card,Annually
2271,27,Male,Blouse,Clothing,6120,Georgia,L,Purple,Spring,3.5,No,Express,No,No,7,PhonePe,Weekly
2272,29,Male,Dress,Clothing,8415,Alaska,M,Green,Summer,3.4,No,Free Shipping,No,No,49,Google Pay,Quarterly
2273,29,Male,Jacket,Outerwear,3230,Andhra Pradesh,L,Charcoal,Spring,4,No,Standard,No,No,44,Google Pay,Monthly
2274,55,Male,Coat,Outerwear,8160,New Mexico,L,Silver,Winter,4.8,No,Express,No,No,13,Google Pay,Bi-Weekly
2275,57,Male,Dress,Clothing,2295,New York,L,Turquoise,Spring,4.5,No,Next Day Air,No,No,38,Google Pay,Fortnightly
2276,29,Male,Shorts,Clothing,2040,Odisha,M,Gray,Winter,4.4,No,Standard,No,No,10,Debit Card,Weekly
2277,31,Male,Jeans,Clothing,6970,Kerala,L,Red,Summer,4.1,No,2-Day Shipping,No,No,25,Debit Card,Weekly
2278,25,Male,Hat,Accessories,4760,Alabama,M,Beige,Summer,4.6,No,Next Day Air,No,No,18,Credit Card,Quarterly
2279,61,Male,Gloves,Accessories,2125,Maryland,M,Maroon,Fall,3.8,No,Store Pickup,No,No,6,Cash,Every 3 Months
2280,53,Male,Sneakers,Footwear,5695,Kerala,L,Indigo,Spring,2.9,No,Free Shipping,No,No,35,Net Banking,Quarterly
2281,22,Male,Shoes,Footwear,1785,Karnataka,M,Red,Summer,2.8,No,Standard,No,No,31,Credit Card,Fortnightly
2282,28,Male,Hoodie,Clothing,2295,Kansas,XL,Maroon,Summer,3,No,Store Pickup,No,No,41,Net Banking,Annually
2283,18,Male,Sneakers,Footwear,8245,Idaho,S,Red,Fall,4.2,No,2-Day Shipping,No,No,8,Credit Card,Annually
2284,44,Male,Handbag,Accessories,3825,Ohio,S,Black,Winter,4.1,No,Free Shipping,No,No,34,Credit Card,Fortnightly
2285,32,Male,Blouse,Clothing,5355,Assam,XL,Black,Fall,4.1,No,Express,No,No,20,PhonePe,Annually
2286,34,Male,Belt,Accessories,8500,Michigan,L,Pink,Summer,4.6,No,2-Day Shipping,No,No,38,Google Pay,Every 3 Months
2287,67,Male,Socks,Clothing,3230,South Dakota,L,Blue,Spring,2.5,No,Store Pickup,No,No,35,PhonePe,Quarterly
2288,66,Male,Blouse,Clothing,3825,Nebraska,L,Green,Summer,3,No,Store Pickup,No,No,6,Debit Card,Annually
2289,28,Male,Jewelry,Accessories,7735,Andhra Pradesh,M,Orange,Fall,3.8,No,Next Day Air,No,No,50,Google Pay,Weekly
2290,70,Male,Shorts,Clothing,6970,West Bengal,M,Orange,Fall,4.1,No,Free Shipping,No,No,47,PhonePe,Weekly
2291,37,Male,Boots,Footwear,4080,Kansas,L,Magenta,Winter,3.3,No,Standard,No,No,23,Google Pay,Quarterly
2292,28,Male,Coat,Outerwear,2550,Ohio,M,Indigo,Spring,5,No,2-Day Shipping,No,No,13,Credit Card,Quarterly
2293,43,Male,T-shirt,Clothing,2890,Vermont,S,Beige,Spring,3.8,No,Next Day Air,No,No,31,Debit Card,Monthly
2294,37,Male,Sweater,Clothing,5780,Georgia,L,Green,Fall,3.3,No,Express,No,No,16,Debit Card,Every 3 Months
2295,54,Male,Sunglasses,Accessories,8075,Maryland,M,Red,Winter,5,No,Express,No,No,40,Debit Card,Annually
2296,50,Male,Hat,Accessories,1870,Connecticut,L,Beige,Spring,2.9,No,2-Day Shipping,No,No,45,Google Pay,Quarterly
2297,46,Male,Gloves,Accessories,7480,Washington,M,Green,Fall,2.5,No,Next Day Air,No,No,50,PhonePe,Every 3 Months
2298,60,Male,Socks,Clothing,7055,Andhra Pradesh,M,Orange,Summer,4.7,No,Standard,No,No,1,Net Banking,Quarterly
2299,40,Male,Handbag,Accessories,7395,Maharastra,L,Cyan,Spring,2.9,No,2-Day Shipping,No,No,10,Cash,Every 3 Months
2300,64,Male,Coat,Outerwear,4845,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months
2301,18,Male,Coat,Outerwear,7480,Pennsylvania,XL,Lavender,Summer,4.4,No,2-Day Shipping,No,No,38,Credit Card,Monthly
2302,37,Male,Pants,Clothing,1700,Andhra Pradesh,L,Turquoise,Winter,2.9,No,Next Day Air,No,No,21,Debit Card,Annually
2303,36,Male,Belt,Accessories,3315,Maharastra,L,Pink,Summer,3.6,No,Store Pickup,No,No,38,PhonePe,Monthly
2304,51,Male,Sunglasses,Accessories,6035,New Jersey,S,Beige,Spring,4.8,No,2-Day Shipping,No,No,31,Credit Card,Fortnightly
2305,26,Male,Hoodie,Clothing,6205,Punjab,L,Silver,Winter,4.7,No,Free Shipping,No,No,9,Debit Card,Fortnightly
2306,68,Male,Handbag,Accessories,5355,Andhra Pradesh,M,Gold,Summer,2.6,No,Free Shipping,No,No,47,Cash,Weekly
2307,27,Male,Gloves,Accessories,6630,Tamil Nadu,L,Silver,Winter,3.4,No,Standard,No,No,8,Cash,Bi-Weekly
2308,28,Male,Skirt,Clothing,8160,Haryana,L,Green,Fall,3.5,No,Next Day Air,No,No,30,Debit Card,Annually
2309,49,Male,Sunglasses,Accessories,6885,North Dakota,M,Teal,Winter,3.4,No,2-Day Shipping,No,No,22,Net Banking,Quarterly
2310,70,Male,Dress,Clothing,8075,Connecticut,S,Gold,Fall,5,No,2-Day Shipping,No,No,3,Net Banking,Quarterly
2311,30,Male,Gloves,Accessories,5780,Kerala,M,Cyan,Spring,4.6,No,Standard,No,No,15,Google Pay,Monthly
2312,27,Male,Sneakers,Footwear,2380,Maharastra,L,Gold,Spring,4.8,No,2-Day Shipping,No,No,10,Net Banking,Every 3 Months
2313,19,Male,T-shirt,Clothing,2550,Vermont,L,Violet,Summer,3.7,No,Free Shipping,No,No,19,Cash,Every 3 Months
2314,64,Male,Dress,Clothing,2635,Georgia,M,Black,Summer,4.7,No,Next Day Air,No,No,36,Net Banking,Fortnightly
2315,42,Male,Handbag,Accessories,8075,Kerala,XL,Brown,Winter,4.4,No,Express,No,No,12,Net Banking,Every 3 Months
2316,69,Male,Socks,Clothing,6715,Vermont,M,Indigo,Winter,3.5,No,2-Day Shipping,No,No,49,Debit Card,Quarterly
2317,28,Male,Sneakers,Footwear,3315,Maharastra,L,Yellow,Winter,3.8,No,Standard,No,No,7,Debit Card,Annually
2318,47,Male,Jacket,Outerwear,2890,New Jersey,M,Purple,Summer,4.7,No,Next Day Air,No,No,28,Net Banking,Monthly
2319,69,Male,Hoodie,Clothing,2380,Kerala,L,White,Spring,3.1,No,Store Pickup,No,No,30,Credit Card,Annually
2320,56,Male,Sandals,Footwear,3230,Andhra Pradesh,XL,Turquoise,Winter,5,No,Free Shipping,No,No,29,Google Pay,Monthly
2321,28,Male,Shoes,Footwear,4675,New Mexico,M,Olive,Spring,3.7,No,Free Shipping,No,No,9,Debit Card,Every 3 Months
2322,50,Male,Sandals,Footwear,2635,Colorado,M,Beige,Winter,3,No,Next Day Air,No,No,27,Debit Card,Fortnightly
2323,39,Male,Coat,Outerwear,7140,Connecticut,S,Lavender,Spring,4.5,No,Store Pickup,No,No,21,PhonePe,Fortnightly
2324,35,Male,Gloves,Accessories,7905,Maryland,L,White,Winter,4.7,No,Express,No,No,36,Credit Card,Monthly
2325,59,Male,Coat,Outerwear,2380,Tamil Nadu,L,Brown,Winter,3.5,No,Free Shipping,No,No,19,Debit Card,Annually
2326,44,Male,Boots,Footwear,4675,New York,M,Charcoal,Summer,4.4,No,2-Day Shipping,No,No,47,Cash,Weekly
2327,66,Male,Skirt,Clothing,5355,Odisha,L,Maroon,Winter,2.6,No,Standard,No,No,38,Net Banking,Annually
2328,20,Male,Skirt,Clothing,7990,Alabama,M,Red,Winter,4.2,No,2-Day Shipping,No,No,22,PhonePe,Bi-Weekly
2329,45,Male,Pants,Clothing,3060,North Dakota,M,Maroon,Fall,2.6,No,Express,No,No,29,PhonePe,Bi-Weekly
2330,49,Male,Hat,Accessories,8245,Nebraska,S,Teal,Spring,4.8,No,Free Shipping,No,No,42,Net Banking,Annually
2331,60,Male,Backpack,Accessories,5355,Arizona,L,Orange,Summer,2.9,No,Store Pickup,No,No,47,Google Pay,Every 3 Months
2332,61,Male,Scarf,Accessories,6545,Bihar,S,Olive,Spring,4.3,No,2-Day Shipping,No,No,10,Credit Card,Bi-Weekly
2333,36,Male,Scarf,Accessories,4505,South Carolina,XL,Olive,Fall,2.6,No,Store Pickup,No,No,10,PhonePe,Monthly
2334,33,Male,Shirt,Clothing,6545,Kansas,M,Beige,Spring,3.8,No,Next Day Air,No,No,1,Google Pay,Every 3 Months
2335,49,Male,Boots,Footwear,6715,Kansas,L,Green,Summer,4.2,No,Standard,No,No,7,Credit Card,Monthly
2336,31,Male,Coat,Outerwear,3145,Idaho,M,Black,Summer,3.9,No,Store Pickup,No,No,10,PhonePe,Fortnightly
2337,19,Male,Belt,Accessories,7990,Andhra Pradesh,M,Green,Winter,3.1,No,Free Shipping,No,No,11,Credit Card,Weekly
2338,39,Male,Boots,Footwear,6460,North Dakota,S,Violet,Fall,3.6,No,Store Pickup,No,No,5,Cash,Annually
2339,66,Male,Sneakers,Footwear,5780,Georgia,S,Silver,Fall,4,No,Express,No,No,21,Google Pay,Quarterly
2340,25,Male,Shirt,Clothing,5525,Bihar,L,Maroon,Spring,3.4,No,Next Day Air,No,No,24,Net Banking,Quarterly
2341,63,Male,Blouse,Clothing,2040,Gujarat,M,Cyan,Summer,2.6,No,Standard,No,No,37,Credit Card,Fortnightly
2342,56,Male,Jacket,Outerwear,2635,Connecticut,L,Teal,Summer,4.5,No,Express,No,No,22,PhonePe,Every 3 Months
2343,20,Male,Skirt,Clothing,7565,Tennessee,M,Olive,Fall,4.9,No,Standard,No,No,16,Debit Card,Fortnightly
2344,58,Male,Socks,Clothing,4165,Maryland,M,Red,Summer,4.4,No,2-Day Shipping,No,No,44,Google Pay,Monthly
2345,34,Male,Sandals,Footwear,7820,Karnataka,XL,Lavender,Fall,3.5,No,Express,No,No,14,PhonePe,Bi-Weekly
2346,28,Male,T-shirt,Clothing,2720,New York,S,Orange,Winter,3.3,No,Express,No,No,23,Net Banking,Every 3 Months
2347,22,Male,Jacket,Outerwear,5695,New Mexico,L,Brown,Winter,3.1,No,Standard,No,No,46,Debit Card,Fortnightly
2348,37,Male,Belt,Accessories,5440,Andhra Pradesh,S,Gray,Fall,4.2,No,Express,No,No,46,Cash,Every 3 Months
2349,54,Male,Shoes,Footwear,7140,Andhra Pradesh,M,Orange,Spring,4.9,No,Next Day Air,No,No,16,Google Pay,Every 3 Months
2350,65,Male,Blouse,Clothing,2890,New York,M,Orange,Fall,3.9,No,Standard,No,No,40,Credit Card,Every 3 Months
2351,57,Male,Shoes,Footwear,2210,Hawaii,M,Turquoise,Winter,4.2,No,Free Shipping,No,No,21,Cash,Annually
2352,38,Male,Sweater,Clothing,4250,New Hampshire,S,Cyan,Fall,4.9,No,Store Pickup,No,No,25,Google Pay,Bi-Weekly
2353,70,Male,Boots,Footwear,3910,Nebraska,M,Yellow,Fall,2.8,No,Store Pickup,No,No,25,Net Banking,Quarterly
2354,56,Male,Handbag,Accessories,6035,Maharastra,M,White,Fall,4.1,No,Standard,No,No,25,Debit Card,Every 3 Months
2355,56,Male,Blouse,Clothing,6630,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,No,27,PhonePe,Monthly
2356,22,Male,Skirt,Clothing,2975,Tennessee,S,Purple,Winter,4.1,No,Next Day Air,No,No,12,Cash,Monthly
2357,57,Male,Backpack,Accessories,4930,Maharastra,M,Gray,Summer,3,No,Free Shipping,No,No,27,Debit Card,Quarterly
2358,53,Male,Shirt,Clothing,5695,Michigan,L,Cyan,Fall,4.2,No,2-Day Shipping,No,No,40,Credit Card,Bi-Weekly
2359,53,Male,Sweater,Clothing,7905,Telangana,L,Pink,Spring,3.8,No,Standard,No,No,38,Credit Card,Quarterly
2360,19,Male,Scarf,Accessories,6885,Pennsylvania,S,Gold,Spring,3.3,No,2-Day Shipping,No,No,44,Net Banking,Every 3 Months
2361,49,Male,Handbag,Accessories,6800,New York,L,Silver,Fall,4.7,No,2-Day Shipping,No,No,27,PhonePe,Every 3 Months
2362,44,Male,Scarf,Accessories,5440,Alabama,M,Gray,Spring,4.3,No,2-Day Shipping,No,No,30,Credit Card,Every 3 Months
2363,27,Male,Jeans,Clothing,3485,Kerala,M,Brown,Fall,2.7,No,Standard,No,No,24,Credit Card,Monthly
2364,60,Male,Socks,Clothing,6715,Pennsylvania,XL,Pink,Winter,4.2,No,Express,No,No,38,Cash,Bi-Weekly
2365,62,Male,Sunglasses,Accessories,5100,Mississippi,L,Maroon,Winter,4.2,No,Free Shipping,No,No,4,Google Pay,Quarterly
2366,52,Male,Sneakers,Footwear,7735,Kerala,S,Peach,Winter,2.5,No,Next Day Air,No,No,32,PhonePe,Monthly
2367,30,Male,Shoes,Footwear,5610,New Mexico,L,Brown,Winter,3.6,No,Express,No,No,32,Credit Card,Fortnightly
2368,66,Male,Socks,Clothing,7225,North Dakota,L,Green,Winter,3.4,No,Standard,No,No,28,Net Banking,Bi-Weekly
2369,29,Male,Sunglasses,Accessories,3230,New Jersey,M,Lavender,Summer,3.3,No,Standard,No,No,6,Debit Card,Every 3 Months
2370,24,Male,Sweater,Clothing,1955,Vermont,M,Cyan,Winter,4.6,No,Standard,No,No,24,Google Pay,Monthly
2371,51,Male,Shoes,Footwear,6035,Alaska,M,Black,Spring,3.9,No,Store Pickup,No,No,38,PhonePe,Weekly
2372,67,Male,Socks,Clothing,2125,Indiana,M,Charcoal,Winter,3.7,No,Next Day Air,No,No,28,Debit Card,Annually
2373,50,Male,Boots,Footwear,3315,Alabama,XL,Silver,Spring,3.1,No,Express,No,No,9,Google Pay,Fortnightly
2374,37,Male,Hoodie,Clothing,1700,Michigan,M,Gray,Spring,4.9,No,Express,No,No,21,Debit Card,Every 3 Months
2375,69,Male,Gloves,Accessories,6205,Washington,L,Peach,Winter,4.7,No,Standard,No,No,31,Debit Card,Monthly
2376,60,Male,Backpack,Accessories,5355,Kerala,L,Peach,Fall,2.9,No,Next Day Air,No,No,18,Credit Card,Quarterly
2377,21,Male,Gloves,Accessories,7990,Tennessee,XL,Cyan,Spring,4.1,No,Express,No,No,5,Cash,Weekly
2378,44,Male,Blouse,Clothing,7990,South Dakota,L,Magenta,Fall,4,No,Next Day Air,No,No,22,Cash,Annually
